drug	method	column	row	match_not
Rifampicin	Ariba	37	4	Match with phenotype
Rifampicin	Ariba	37	5	Match with phenotype
Rifampicin	Ariba	37	6	Match with phenotype
Rifampicin	Ariba	37	7	Match with phenotype
Rifampicin	Ariba	37	8	Match with phenotype
Rifampicin	Ariba	37	9	Match with phenotype
Rifampicin	Ariba	37	10	Match with phenotype
Rifampicin	Ariba	37	11	Match with phenotype
Rifampicin	Ariba	37	12	Match with phenotype
Rifampicin	Ariba	37	13	Match with phenotype
Rifampicin	Ariba	37	14	Match with phenotype
Rifampicin	Ariba	37	15	Match with phenotype
Rifampicin	Ariba	37	16	Match with phenotype
Rifampicin	Ariba	38	1	Match with phenotype
Rifampicin	Ariba	38	2	Match with phenotype
Rifampicin	Ariba	38	3	Match with phenotype
Rifampicin	Ariba	38	4	Match with phenotype
Rifampicin	Ariba	38	5	Match with phenotype
Rifampicin	Ariba	38	6	Match with phenotype
Rifampicin	Ariba	38	7	Not match with phenotype
Rifampicin	Ariba	38	8	Match with phenotype
Rifampicin	Ariba	38	9	Match with phenotype
Rifampicin	Ariba	38	10	Match with phenotype
Rifampicin	Ariba	38	11	Match with phenotype
Rifampicin	Ariba	38	12	Match with phenotype
Rifampicin	Ariba	38	13	Match with phenotype
Rifampicin	Ariba	38	14	Match with phenotype
Rifampicin	Ariba	38	15	Not match with phenotype
Rifampicin	Ariba	38	16	Match with phenotype
Rifampicin	Ariba	39	1	Match with phenotype
Rifampicin	Ariba	39	2	Match with phenotype
Rifampicin	Ariba	39	3	Match with phenotype
Rifampicin	Ariba	39	4	Match with phenotype
Rifampicin	Ariba	39	5	Match with phenotype
Rifampicin	Ariba	39	6	Match with phenotype
Rifampicin	Ariba	39	7	Not match with phenotype
Rifampicin	Ariba	39	8	Not match with phenotype
Rifampicin	Ariba	39	9	Not match with phenotype
Rifampicin	Ariba	39	10	Not match with phenotype
Rifampicin	Ariba	39	11	Match with phenotype
Rifampicin	Ariba	39	12	Not match with phenotype
Rifampicin	Ariba	39	13	Not match with phenotype
Rifampicin	Ariba	39	14	Not match with phenotype
Rifampicin	Ariba	39	15	Not match with phenotype
Rifampicin	Ariba	39	16	Not match with phenotype
Rifampicin	Ariba	40	1	Match with phenotype
Rifampicin	Ariba	40	2	Not match with phenotype
Rifampicin	Ariba	40	3	Match with phenotype
Rifampicin	Ariba	40	4	Match with phenotype
Rifampicin	Ariba	40	5	Match with phenotype
Rifampicin	Ariba	40	6	Match with phenotype
Rifampicin	Ariba	40	7	Match with phenotype
Rifampicin	Ariba	40	8	Not match with phenotype
Rifampicin	Ariba	40	9	Not match with phenotype
Rifampicin	Ariba	40	10	Not match with phenotype
Rifampicin	Ariba	40	11	Match with phenotype
Rifampicin	Ariba	40	12	Not match with phenotype
Rifampicin	Ariba	40	13	Not match with phenotype
Rifampicin	Ariba	40	14	Not match with phenotype
Rifampicin	Ariba	40	15	Not match with phenotype
Rifampicin	Ariba	40	16	Not match with phenotype
Rifampicin	Ariba	41	1	Match with phenotype
Rifampicin	Ariba	41	2	Match with phenotype
Rifampicin	Ariba	41	3	Not match with phenotype
Rifampicin	Ariba	41	4	Match with phenotype
Rifampicin	Ariba	41	5	Match with phenotype
Rifampicin	Ariba	41	6	Not match with phenotype
Rifampicin	Ariba	41	7	Not match with phenotype
Rifampicin	Ariba	41	8	Match with phenotype
Rifampicin	Ariba	41	9	Match with phenotype
Rifampicin	Ariba	41	10	Match with phenotype
Rifampicin	Ariba	41	11	Not match with phenotype
Rifampicin	Ariba	41	12	Match with phenotype
Rifampicin	Ariba	41	13	Not match with phenotype
Rifampicin	Ariba	41	14	Not match with phenotype
Rifampicin	Ariba	41	15	Not match with phenotype
Rifampicin	Ariba	41	16	Not match with phenotype
Ethambutol	Ariba	1	1	Match with phenotype
Ethambutol	Ariba	1	2	Not match with phenotype
Ethambutol	Ariba	1	3	Match with phenotype
Ethambutol	Ariba	1	4	Not match with phenotype
Ethambutol	Ariba	1	5	Match with phenotype
Ethambutol	Ariba	1	6	Not match with phenotype
Ethambutol	Ariba	1	7	Match with phenotype
Ethambutol	Ariba	1	8	Not match with phenotype
Ethambutol	Ariba	1	9	Match with phenotype
Ethambutol	Ariba	1	10	Match with phenotype
Ethambutol	Ariba	1	11	Not match with phenotype
Ethambutol	Ariba	1	12	Not match with phenotype
Ethambutol	Ariba	1	13	Not match with phenotype
Ethambutol	Ariba	1	14	Not match with phenotype
Ethambutol	Ariba	1	15	Match with phenotype
Ethambutol	Ariba	1	16	Match with phenotype
Ethambutol	Ariba	2	1	Not match with phenotype
Ethambutol	Ariba	2	2	Not match with phenotype
Ethambutol	Ariba	2	3	Match with phenotype
Ethambutol	Ariba	2	4	Match with phenotype
Ethambutol	Ariba	2	5	Match with phenotype
Ethambutol	Ariba	2	6	Match with phenotype
Ethambutol	Ariba	2	7	Match with phenotype
Ethambutol	Ariba	2	8	Match with phenotype
Ethambutol	Ariba	2	9	Match with phenotype
Ethambutol	Ariba	2	10	Match with phenotype
Ethambutol	Ariba	2	11	Match with phenotype
Ethambutol	Ariba	2	12	Not match with phenotype
Ethambutol	Ariba	2	13	Match with phenotype
Ethambutol	Ariba	2	14	Not match with phenotype
Ethambutol	Ariba	2	15	Match with phenotype
Ethambutol	Ariba	2	16	Match with phenotype
Ethambutol	Ariba	3	1	Match with phenotype
Ethambutol	Ariba	3	2	Not match with phenotype
Ethambutol	Ariba	3	3	Match with phenotype
Ethambutol	Ariba	3	4	Match with phenotype
Ethambutol	Ariba	3	5	Not match with phenotype
Ethambutol	Ariba	3	6	Not match with phenotype
Ethambutol	Ariba	3	7	Not match with phenotype
Ethambutol	Ariba	3	8	Match with phenotype
Ethambutol	Ariba	3	9	Match with phenotype
Ethambutol	Ariba	3	10	Not match with phenotype
Ethambutol	Ariba	3	11	Match with phenotype
Ethambutol	Ariba	3	12	Match with phenotype
Ethambutol	Ariba	3	13	Match with phenotype
Ethambutol	Ariba	3	14	Not match with phenotype
Ethambutol	Ariba	3	15	Match with phenotype
Ethambutol	Ariba	3	16	Not match with phenotype
Ethambutol	Ariba	4	1	Not match with phenotype
Ethambutol	Ariba	4	2	Match with phenotype
Ethambutol	Ariba	4	3	Not match with phenotype
Ethambutol	Ariba	4	4	Match with phenotype
Ethambutol	Ariba	4	5	Not match with phenotype
Ethambutol	Ariba	4	6	Match with phenotype
Ethambutol	Ariba	4	7	Not match with phenotype
Ethambutol	Ariba	4	8	Match with phenotype
Ethambutol	Ariba	4	9	Match with phenotype
Ethambutol	Ariba	4	10	Match with phenotype
Ethambutol	Ariba	4	11	Not match with phenotype
Ethambutol	Ariba	4	12	Match with phenotype
Ethambutol	Ariba	4	13	Match with phenotype
Ethambutol	Ariba	4	14	Match with phenotype
Ethambutol	Ariba	4	15	Match with phenotype
Ethambutol	Ariba	4	16	Not match with phenotype
Ethambutol	Ariba	5	1	Match with phenotype
Ethambutol	Ariba	5	2	Not match with phenotype
Ethambutol	Ariba	5	3	Match with phenotype
Ethambutol	Ariba	5	4	Not match with phenotype
Ethambutol	Ariba	5	5	Match with phenotype
Ethambutol	Ariba	5	6	Match with phenotype
Ethambutol	Ariba	5	7	Match with phenotype
Ethambutol	Ariba	5	8	Not match with phenotype
Ethambutol	Ariba	5	9	Match with phenotype
Ethambutol	Ariba	5	10	Not match with phenotype
Ethambutol	Ariba	5	11	Match with phenotype
Ethambutol	Ariba	5	12	Not match with phenotype
Ethambutol	Ariba	5	13	Match with phenotype
Ethambutol	Ariba	5	14	Not match with phenotype
Ethambutol	Ariba	5	15	Match with phenotype
Ethambutol	Ariba	5	16	Match with phenotype
Ethambutol	Ariba	6	1	Not match with phenotype
Ethambutol	Ariba	6	2	Match with phenotype
Ethambutol	Ariba	6	3	Match with phenotype
Ethambutol	Ariba	6	4	Not match with phenotype
Ethambutol	Ariba	6	5	Match with phenotype
Ethambutol	Ariba	6	6	Match with phenotype
Ethambutol	Ariba	6	7	Not match with phenotype
Ethambutol	Ariba	6	8	Match with phenotype
Ethambutol	Ariba	6	9	Match with phenotype
Ethambutol	Ariba	6	10	Match with phenotype
Ethambutol	Ariba	6	11	Not match with phenotype
Ethambutol	Ariba	6	12	Not match with phenotype
Ethambutol	Ariba	6	13	Match with phenotype
Ethambutol	Ariba	6	14	Not match with phenotype
Ethambutol	Ariba	6	15	Not match with phenotype
Ethambutol	Ariba	6	16	Not match with phenotype
Ethambutol	Ariba	7	1	Not match with phenotype
Ethambutol	Ariba	7	2	Match with phenotype
Ethambutol	Ariba	7	3	Match with phenotype
Ethambutol	Ariba	7	4	Match with phenotype
Ethambutol	Ariba	7	5	Match with phenotype
Ethambutol	Ariba	7	6	Not match with phenotype
Ethambutol	Ariba	7	7	Not match with phenotype
Ethambutol	Ariba	7	8	Match with phenotype
Ethambutol	Ariba	7	9	Not match with phenotype
Ethambutol	Ariba	7	10	Not match with phenotype
Ethambutol	Ariba	7	11	Match with phenotype
Ethambutol	Ariba	7	12	Not match with phenotype
Ethambutol	Ariba	7	13	Not match with phenotype
Ethambutol	Ariba	7	14	Match with phenotype
Ethambutol	Ariba	7	15	Not match with phenotype
Ethambutol	Ariba	7	16	Not match with phenotype
Ethambutol	Ariba	8	1	Not match with phenotype
Ethambutol	Ariba	8	2	Match with phenotype
Ethambutol	Ariba	8	3	Match with phenotype
Ethambutol	Ariba	8	4	Match with phenotype
Ethambutol	Ariba	8	5	Match with phenotype
Ethambutol	Ariba	8	6	Match with phenotype
Ethambutol	Ariba	8	7	Match with phenotype
Ethambutol	Ariba	8	8	Match with phenotype
Ethambutol	Ariba	8	9	Match with phenotype
Ethambutol	Ariba	8	10	Not match with phenotype
Ethambutol	Ariba	8	11	Match with phenotype
Ethambutol	Ariba	8	12	Match with phenotype
Ethambutol	Ariba	8	13	Not match with phenotype
Ethambutol	Ariba	8	14	Not match with phenotype
Ethambutol	Ariba	8	15	Match with phenotype
Ethambutol	Ariba	8	16	Not match with phenotype
Ethambutol	Ariba	9	1	Match with phenotype
Ethambutol	Ariba	9	2	Match with phenotype
Ethambutol	Ariba	9	3	Match with phenotype
Ethambutol	Ariba	9	4	Match with phenotype
Ethambutol	Ariba	9	5	Match with phenotype
Ethambutol	Ariba	9	6	Match with phenotype
Ethambutol	Ariba	9	7	Not match with phenotype
Ethambutol	Ariba	9	8	Match with phenotype
Ethambutol	Ariba	9	9	Not match with phenotype
Ethambutol	Ariba	9	10	Match with phenotype
Ethambutol	Ariba	9	11	Match with phenotype
Ethambutol	Ariba	9	12	Match with phenotype
Ethambutol	Ariba	9	13	Match with phenotype
Ethambutol	Ariba	9	14	Match with phenotype
Ethambutol	Ariba	9	15	Match with phenotype
Ethambutol	Ariba	9	16	Not match with phenotype
Ethambutol	Ariba	10	1	Match with phenotype
Ethambutol	Ariba	10	2	Match with phenotype
Ethambutol	Ariba	10	3	Not match with phenotype
Ethambutol	Ariba	10	4	Match with phenotype
Ethambutol	Ariba	10	5	Match with phenotype
Ethambutol	Ariba	10	6	Match with phenotype
Ethambutol	Ariba	10	7	Not match with phenotype
Ethambutol	Ariba	10	8	Match with phenotype
Ethambutol	Ariba	10	9	Match with phenotype
Ethambutol	Ariba	10	10	Match with phenotype
Ethambutol	Ariba	10	11	Match with phenotype
Ethambutol	Ariba	10	12	Not match with phenotype
Ethambutol	Ariba	10	13	Match with phenotype
Ethambutol	Ariba	10	14	Match with phenotype
Ethambutol	Ariba	10	15	Not match with phenotype
Ethambutol	Ariba	10	16	Not match with phenotype
Ethambutol	Ariba	11	1	Match with phenotype
Ethambutol	Ariba	11	2	Match with phenotype
Ethambutol	Ariba	11	3	Match with phenotype
Ethambutol	Ariba	11	4	Match with phenotype
Ethambutol	Ariba	11	5	Match with phenotype
Ethambutol	Ariba	11	6	Match with phenotype
Ethambutol	Ariba	11	7	Not match with phenotype
Ethambutol	Ariba	11	8	Not match with phenotype
Ethambutol	Ariba	11	9	Not match with phenotype
Ethambutol	Ariba	11	10	Match with phenotype
Ethambutol	Ariba	11	11	Match with phenotype
Ethambutol	Ariba	11	12	Match with phenotype
Ethambutol	Ariba	11	13	Match with phenotype
Ethambutol	Ariba	11	14	Match with phenotype
Ethambutol	Ariba	11	15	Match with phenotype
Ethambutol	Ariba	11	16	Match with phenotype
Ethambutol	Ariba	12	1	Not match with phenotype
Ethambutol	Ariba	12	2	Not match with phenotype
Ethambutol	Ariba	12	3	Not match with phenotype
Ethambutol	Ariba	12	4	Not match with phenotype
Ethambutol	Ariba	12	5	Not match with phenotype
Ethambutol	Ariba	12	6	Match with phenotype
Ethambutol	Ariba	12	7	Not match with phenotype
Ethambutol	Ariba	12	8	Match with phenotype
Ethambutol	Ariba	12	9	Match with phenotype
Ethambutol	Ariba	12	10	Match with phenotype
Ethambutol	Ariba	12	11	Match with phenotype
Ethambutol	Ariba	12	12	Not match with phenotype
Ethambutol	Ariba	12	13	Match with phenotype
Ethambutol	Ariba	12	14	Match with phenotype
Ethambutol	Ariba	12	15	Match with phenotype
Ethambutol	Ariba	12	16	Match with phenotype
Ethambutol	Ariba	13	1	Match with phenotype
Ethambutol	Ariba	13	2	Match with phenotype
Ethambutol	Ariba	13	3	Not match with phenotype
Ethambutol	Ariba	13	4	Not match with phenotype
Ethambutol	Ariba	13	5	Match with phenotype
Ethambutol	Ariba	13	6	Match with phenotype
Ethambutol	Ariba	13	7	Match with phenotype
Ethambutol	Ariba	13	8	Match with phenotype
Ethambutol	Ariba	13	9	Not match with phenotype
Ethambutol	Ariba	13	10	Match with phenotype
Ethambutol	Ariba	13	11	Match with phenotype
Ethambutol	Ariba	13	12	Match with phenotype
Ethambutol	Ariba	13	13	Match with phenotype
Ethambutol	Ariba	13	14	Not match with phenotype
Ethambutol	Ariba	13	15	Match with phenotype
Ethambutol	Ariba	13	16	Match with phenotype
Ethambutol	Ariba	14	1	Not match with phenotype
Ethambutol	Ariba	14	2	Match with phenotype
Ethambutol	Ariba	14	3	Match with phenotype
Ethambutol	Ariba	14	4	Match with phenotype
Ethambutol	Ariba	14	5	Match with phenotype
Ethambutol	Ariba	14	6	Match with phenotype
Ethambutol	Ariba	14	7	Match with phenotype
Ethambutol	Ariba	14	8	Match with phenotype
Ethambutol	Ariba	14	9	Match with phenotype
Ethambutol	Ariba	14	10	Match with phenotype
Ethambutol	Ariba	14	11	Match with phenotype
Ethambutol	Ariba	14	12	Match with phenotype
Ethambutol	Ariba	14	13	Not match with phenotype
Ethambutol	Ariba	14	14	Match with phenotype
Ethambutol	Ariba	14	15	Not match with phenotype
Ethambutol	Ariba	14	16	Match with phenotype
Ethambutol	Ariba	15	1	Match with phenotype
Ethambutol	Ariba	15	2	Not match with phenotype
Ethambutol	Ariba	15	3	Match with phenotype
Ethambutol	Ariba	15	4	Match with phenotype
Ethambutol	Ariba	15	5	Match with phenotype
Ethambutol	Ariba	15	6	Match with phenotype
Ethambutol	Ariba	15	7	Not match with phenotype
Ethambutol	Ariba	15	8	Match with phenotype
Ethambutol	Ariba	15	9	Match with phenotype
Ethambutol	Ariba	15	10	Match with phenotype
Ethambutol	Ariba	15	11	Not match with phenotype
Ethambutol	Ariba	15	12	Match with phenotype
Ethambutol	Ariba	15	13	Match with phenotype
Ethambutol	Ariba	15	14	Not match with phenotype
Ethambutol	Ariba	15	15	Not match with phenotype
Ethambutol	Ariba	15	16	Match with phenotype
Ethambutol	Ariba	16	1	Not match with phenotype
Ethambutol	Ariba	16	2	Match with phenotype
Ethambutol	Ariba	16	3	Match with phenotype
Ethambutol	Ariba	16	4	Match with phenotype
Ethambutol	Ariba	16	5	Not match with phenotype
Ethambutol	Ariba	16	6	Match with phenotype
Ethambutol	Ariba	16	7	Match with phenotype
Ethambutol	Ariba	16	8	Match with phenotype
Ethambutol	Ariba	16	9	Match with phenotype
Ethambutol	Ariba	16	10	Match with phenotype
Ethambutol	Ariba	16	11	Match with phenotype
Ethambutol	Ariba	16	12	Match with phenotype
Ethambutol	Ariba	16	13	Match with phenotype
Ethambutol	Ariba	16	14	Not match with phenotype
Ethambutol	Ariba	16	15	Match with phenotype
Ethambutol	Ariba	16	16	Not match with phenotype
Ethambutol	Ariba	17	1	Match with phenotype
Ethambutol	Ariba	17	2	Not match with phenotype
Ethambutol	Ariba	17	3	Not match with phenotype
Ethambutol	Ariba	17	4	Match with phenotype
Ethambutol	Ariba	17	5	Not match with phenotype
Ethambutol	Ariba	17	6	Match with phenotype
Ethambutol	Ariba	17	7	Match with phenotype
Ethambutol	Ariba	17	8	Not match with phenotype
Ethambutol	Ariba	17	9	Not match with phenotype
Ethambutol	Ariba	17	10	Not match with phenotype
Ethambutol	Ariba	17	11	Match with phenotype
Ethambutol	Ariba	17	12	Match with phenotype
Ethambutol	Ariba	17	13	Match with phenotype
Ethambutol	Ariba	17	14	Match with phenotype
Ethambutol	Ariba	17	15	Match with phenotype
Ethambutol	Ariba	17	16	Match with phenotype
Ethambutol	Ariba	18	1	Not match with phenotype
Ethambutol	Ariba	18	2	Not match with phenotype
Ethambutol	Ariba	18	3	Match with phenotype
Ethambutol	Ariba	18	4	Not match with phenotype
Ethambutol	Ariba	18	5	Match with phenotype
Ethambutol	Ariba	18	6	Match with phenotype
Ethambutol	Ariba	18	7	Match with phenotype
Ethambutol	Ariba	18	8	Match with phenotype
Ethambutol	Ariba	18	9	Match with phenotype
Ethambutol	Ariba	18	10	Not match with phenotype
Ethambutol	Ariba	18	11	Match with phenotype
Ethambutol	Ariba	18	12	Match with phenotype
Ethambutol	Ariba	18	13	Not match with phenotype
Ethambutol	Ariba	18	14	Not match with phenotype
Ethambutol	Ariba	18	15	Match with phenotype
Ethambutol	Ariba	18	16	Match with phenotype
Ethambutol	Ariba	19	1	Not match with phenotype
Ethambutol	Ariba	19	2	Not match with phenotype
Ethambutol	Ariba	19	3	Match with phenotype
Ethambutol	Ariba	19	4	Not match with phenotype
Ethambutol	Ariba	19	5	Not match with phenotype
Ethambutol	Ariba	19	6	Match with phenotype
Ethambutol	Ariba	19	7	Not match with phenotype
Ethambutol	Ariba	19	8	Not match with phenotype
Ethambutol	Ariba	19	9	Match with phenotype
Ethambutol	Ariba	19	10	Match with phenotype
Ethambutol	Ariba	19	11	Match with phenotype
Ethambutol	Ariba	19	12	Not match with phenotype
Ethambutol	Ariba	19	13	Not match with phenotype
Ethambutol	Ariba	19	14	Not match with phenotype
Ethambutol	Ariba	19	15	Match with phenotype
Ethambutol	Ariba	19	16	Match with phenotype
Ethambutol	Ariba	20	1	Match with phenotype
Ethambutol	Ariba	20	2	Match with phenotype
Ethambutol	Ariba	20	3	Not match with phenotype
Ethambutol	Ariba	20	4	Not match with phenotype
Ethambutol	Ariba	20	5	Match with phenotype
Ethambutol	Ariba	20	6	Match with phenotype
Ethambutol	Ariba	20	7	Match with phenotype
Ethambutol	Ariba	20	8	Match with phenotype
Ethambutol	Ariba	20	9	Match with phenotype
Ethambutol	Ariba	20	10	Match with phenotype
Ethambutol	Ariba	20	11	Not match with phenotype
Ethambutol	Ariba	20	12	Match with phenotype
Ethambutol	Ariba	20	13	Match with phenotype
Ethambutol	Ariba	20	14	Not match with phenotype
Ethambutol	Ariba	20	15	Not match with phenotype
Ethambutol	Ariba	20	16	Match with phenotype
Ethambutol	Ariba	21	1	Match with phenotype
Ethambutol	Ariba	21	2	Not match with phenotype
Ethambutol	Ariba	21	3	Match with phenotype
Ethambutol	Ariba	21	4	Match with phenotype
Ethambutol	Ariba	21	5	Match with phenotype
Ethambutol	Ariba	21	6	Match with phenotype
Ethambutol	Ariba	21	7	Match with phenotype
Ethambutol	Ariba	21	8	Match with phenotype
Ethambutol	Ariba	21	9	Match with phenotype
Ethambutol	Ariba	21	10	Match with phenotype
Ethambutol	Ariba	21	11	Match with phenotype
Ethambutol	Ariba	21	12	Match with phenotype
Ethambutol	Ariba	21	13	Match with phenotype
Ethambutol	Ariba	21	14	Match with phenotype
Ethambutol	Ariba	21	15	Match with phenotype
Ethambutol	Ariba	21	16	Match with phenotype
Ethambutol	Ariba	22	1	Not match with phenotype
Ethambutol	Ariba	22	2	Match with phenotype
Ethambutol	Ariba	22	3	Match with phenotype
Ethambutol	Ariba	22	4	Match with phenotype
Ethambutol	Ariba	22	5	Match with phenotype
Ethambutol	Ariba	22	6	Match with phenotype
Ethambutol	Ariba	22	7	Match with phenotype
Ethambutol	Ariba	22	8	Not match with phenotype
Ethambutol	Ariba	22	9	Not match with phenotype
Ethambutol	Ariba	22	10	Match with phenotype
Ethambutol	Ariba	22	11	Match with phenotype
Ethambutol	Ariba	22	12	Match with phenotype
Ethambutol	Ariba	22	13	Not match with phenotype
Ethambutol	Ariba	22	14	Match with phenotype
Ethambutol	Ariba	22	15	Not match with phenotype
Ethambutol	Ariba	22	16	Match with phenotype
Ethambutol	Ariba	23	1	Match with phenotype
Ethambutol	Ariba	23	2	Not match with phenotype
Ethambutol	Ariba	23	3	Match with phenotype
Ethambutol	Ariba	23	4	Match with phenotype
Ethambutol	Ariba	23	5	Match with phenotype
Ethambutol	Ariba	23	6	Match with phenotype
Ethambutol	Ariba	23	7	Match with phenotype
Ethambutol	Ariba	23	8	Not match with phenotype
Ethambutol	Ariba	23	9	Match with phenotype
Ethambutol	Ariba	23	10	Not match with phenotype
Ethambutol	Ariba	23	11	Match with phenotype
Ethambutol	Ariba	23	12	Match with phenotype
Ethambutol	Ariba	23	13	Not match with phenotype
Ethambutol	Ariba	23	14	Not match with phenotype
Ethambutol	Ariba	23	15	Match with phenotype
Ethambutol	Ariba	23	16	Match with phenotype
Ethambutol	Ariba	24	1	Match with phenotype
Ethambutol	Ariba	24	2	Match with phenotype
